"Deaths, Cause by Gender and Age",,,,,,,,,,,,,,,,,,,,,,,,,
Calendar Year,Cause,Gender,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,NS,Res Total,Non  Res Total,Grand Total
2010,257   Other diseases of male genital organs,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2
2010,257   Other diseases of male genital organs,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,257   Other diseases of male genital organs,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2
2010,258   Disorders of breast,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,258   Disorders of breast,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,258   Disorders of breast,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,259   Inflammatory diseases of female pelvic organs,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,259   Inflammatory diseases of female pelvic organs,F,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2
2010,259   Inflammatory diseases of female pelvic organs,T,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2
2010,260   Noninflammatory disorders of female genital tract,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,260   Noninflammatory disorders of female genital tract,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
2010,260   Noninflammatory disorders of female genital tract,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
2010,261   Ectopic pregnancy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,261   Ectopic pregnancy,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,261   Ectopic pregnancy,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,262   Spontaneous abortion,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,262   Spontaneous abortion,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,262   Spontaneous abortion,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,263   Medical abortion,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,263   Medical abortion,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,263   Medical abortion,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,264   Other abortion,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,264   Other abortion,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,264   Other abortion,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,265   Other and unspecified pregnancy with abortive outcome,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,265   Other and unspecified pregnancy with abortive outcome,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,265   Other and unspecified pregnancy with abortive outcome,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,266   Eclampsia and pre-eclampsia,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,266   Eclampsia and pre-eclampsia,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,266   Eclampsia and pre-eclampsia,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,267   Hemorrhage of pregnancy and childbirth and placenta previa,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,267   Hemorrhage of pregnancy and childbirth and placenta previa,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,267   Hemorrhage of pregnancy and childbirth and placenta previa,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,268   Obstetric embolism,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,268   Obstetric embolism,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,268   Obstetric embolism,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,269   Other complications predominately related to the puerperium,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,269   Other complications predominately related to the puerperium,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,269   Other complications predominately related to the puerperium,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,270   All other direct obstetric causes,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,270   All other direct obstetric causes,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,270   All other direct obstetric causes,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,271  Obstetric death of unspecified cause,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,271  Obstetric death of unspecified cause,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,271  Obstetric death of unspecified cause,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"272  Other deaths related to pregnancy, childbirth and the puerperium",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"272  Other deaths related to pregnancy, childbirth and the puerperium",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"272  Other deaths related to pregnancy, childbirth and the puerperium",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,273  Indirect obstetric deaths,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,273  Indirect obstetric deaths,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,273  Indirect obstetric deaths,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"274  Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",M,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36
2010,"274  Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",F,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,37
2010,"274  Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",T,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,73
2010,"275  Disorders related to short gestation and low birth weight, not elsewhere classified",M,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17
2010,"275  Disorders related to short gestation and low birth weight, not elsewhere classified",F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
2010,"275  Disorders related to short gestation and low birth weight, not elsewhere classified",T,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26
2010,276  Birth trauma,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,276  Birth trauma,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,276  Birth trauma,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,277  Intrauterine hypoxia and birth asphyxia,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,277  Intrauterine hypoxia and birth asphyxia,F,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2010,277  Intrauterine hypoxia and birth asphyxia,T,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
2010,278  Respiratory distress of newborn,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,278  Respiratory distress of newborn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,278  Respiratory distress of newborn,T,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,279  Other respiratory conditions originating in the perinatal period,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2010,279  Other respiratory conditions originating in the perinatal period,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2010,279  Other respiratory conditions originating in the perinatal period,T,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
2010,280  Infections specific to the perinatal period,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2010,280  Infections specific to the perinatal period,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2010,280  Infections specific to the perinatal period,T,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
2010,281  Other and unspecified conditions originating in the perinatal period,M,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,26
2010,281  Other and unspecified conditions originating in the perinatal period,F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
2010,281  Other and unspecified conditions originating in the perinatal period,T,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,46
2010,282  Anencephaly and similar malformations,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,282  Anencephaly and similar malformations,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,282  Anencephaly and similar malformations,T,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,283  Spina bifida,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,283  Spina bifida,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,283  Spina bifida,T,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,284  All other congenital malformations of nervous system,M,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2010,284  All other congenital malformations of nervous system,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,284  All other congenital malformations of nervous system,T,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2010,285  Congenital malformations of heart,M,10,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,14,2,16
2010,285  Congenital malformations of heart,F,6,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,12,4,16
2010,285  Congenital malformations of heart,T,16,0,0,1,1,0,0,2,1,2,0,0,1,1,0,0,1,0,0,0,26,6,32
2010,286  Other congenital malformations of circulatory system,M,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,6
2010,286  Other congenital malformations of circulatory system,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,286  Other congenital malformations of circulatory system,T,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,7
2010,287  Congenital malformations of respiratory system,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,287  Congenital malformations of respiratory system,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,287  Congenital malformations of respiratory system,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,288  Other congenital malformations and deformations,M,16,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,24,1,25
2010,288  Other congenital malformations and deformations,F,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,1,15
2010,288  Other congenital malformations and deformations,T,27,0,1,0,3,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,38,2,40
2010,289  Down's syndrome,M,2,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,9,0,9
2010,289  Down's syndrome,F,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,6,0,6
2010,289  Down's syndrome,T,4,0,0,0,0,1,0,0,0,1,4,3,2,0,0,0,0,0,0,0,15,0,15
2010,"290  All other chromosomal abnormalities, not elsewhere classified",M,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2010,"290  All other chromosomal abnormalities, not elsewhere classified",F,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,6
2010,"290  All other chromosomal abnormalities, not elsewhere classified",T,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,13
2010,291  Senility,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0,10
2010,291  Senility,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,0,25,0,25
2010,291  Senility,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,26,0,35,0,35
2010,292  Sudden infant death syndrome,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2010,292  Sudden infant death syndrome,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,292  Sudden infant death syndrome,T,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2010,293  Other ill-defined and unknown causes of mortality,M,3,0,0,2,1,4,2,1,3,3,8,2,3,0,1,1,0,1,0,0,35,2,37
2010,293  Other ill-defined and unknown causes of mortality,F,4,0,0,4,4,1,0,2,1,3,5,3,4,0,0,2,0,0,1,0,34,0,34
2010,293  Other ill-defined and unknown causes of mortality,T,7,0,0,6,5,5,2,3,4,6,13,5,7,0,1,3,0,1,1,0,69,2,71
2010,"294  All other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",M,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,8,0,17,0,17
2010,"294  All other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,13,0,28,0,28
2010,"294  All other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",T,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,11,21,0,45,0,45
2010,295  Railway accidents,M,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3
2010,295  Railway accidents,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,295  Railway accidents,T,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,4
2010,296  Pedestrian involved in collision with motor vehicle,M,4,0,0,0,2,1,0,1,2,0,2,0,0,1,2,1,0,0,0,0,16,0,16
2010,296  Pedestrian involved in collision with motor vehicle,F,0,0,0,1,0,0,0,0,1,1,2,0,1,1,0,1,0,0,0,0,8,0,8
2010,296  Pedestrian involved in collision with motor vehicle,T,4,0,0,1,2,1,0,1,3,1,4,0,1,2,2,2,0,0,0,0,24,0,24
2010,297  Pedalcyclist involved in collision with motor vehicle,M,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,4
2010,297  Pedalcyclist involved in collision with motor vehicle,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,297  Pedalcyclist involved in collision with motor vehicle,T,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,4
2010,298  Motorcyclist involved in any accident except collision with railway train,M,0,0,0,1,1,3,6,2,3,1,3,2,1,1,0,0,0,0,0,0,24,3,27
2010,298  Motorcyclist involved in any accident except collision with railway train,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
2010,298  Motorcyclist involved in any accident except collision with railway train,T,0,0,0,1,1,3,6,2,3,2,3,2,1,1,0,0,0,0,0,0,25,4,29
2010,299  Motorcyclist involved in collision with railway train,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,299  Motorcyclist involved in collision with railway train,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,299  Motorcyclist involved in collision with railway train,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,300  Other motor vehicle accident involving collision with railway train,M,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3
2010,300  Other motor vehicle accident involving collision with railway train,F,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2010,300  Other motor vehicle accident involving collision with railway train,T,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,6
2010,"301  Occupant of motor vehicle involved in collision with other (non-motorized) road vehicle, streetcar, animal or pedestrian",M,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
2010,"301  Occupant of motor vehicle involved in collision with other (non-motorized) road vehicle, streetcar, animal or pedestrian",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"301  Occupant of motor vehicle involved in collision with other (non-motorized) road vehicle, streetcar, animal or pedestrian",T,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
2010,"302  Occupant of car, pickup truck or van involved in collision with other motor vehicle",M,0,1,1,3,6,3,1,1,2,1,3,0,3,5,2,0,1,0,0,0,33,2,35
2010,"302  Occupant of car, pickup truck or van involved in collision with other motor vehicle",F,1,0,0,2,3,1,0,0,1,2,2,1,1,1,0,0,3,0,0,0,18,2,20
2010,"302  Occupant of car, pickup truck or van involved in collision with other motor vehicle",T,1,1,1,5,9,4,1,1,3,3,5,1,4,6,2,0,4,0,0,0,51,4,55
2010,303  Occupant of heavy transport vehicle or bus involved in collision with other motor vehicle,M,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3
2010,303  Occupant of heavy transport vehicle or bus involved in collision with other motor vehicle,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,303  Occupant of heavy transport vehicle or bus involved in collision with other motor vehicle,T,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3
2010,304  Occupant of motor vehicle involved in noncollision accident,M,0,0,0,1,3,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,11,3,14
2010,304  Occupant of motor vehicle involved in noncollision accident,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,304  Occupant of motor vehicle involved in noncollision accident,T,1,0,0,1,3,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,12,3,15
2010,305  Occupant of special-use motor vehicle involved in any accident,M,0,1,1,1,3,3,1,3,0,1,2,0,1,1,0,1,0,0,0,0,19,2,21
2010,305  Occupant of special-use motor vehicle involved in any accident,F,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4
2010,305  Occupant of special-use motor vehicle involved in any accident,T,0,2,1,2,3,3,2,3,0,1,3,0,1,1,0,1,0,0,0,0,23,2,25
2010,306  Other and unspecified motor vehicle accidents,M,2,0,1,6,17,22,10,13,10,5,13,6,4,4,3,3,4,2,1,0,126,15,141
2010,306  Other and unspecified motor vehicle accidents,F,0,2,1,9,8,6,2,3,4,3,2,1,4,0,2,1,1,0,1,0,50,5,55
2010,306  Other and unspecified motor vehicle accidents,T,2,2,2,15,25,28,12,16,14,8,15,7,8,4,5,4,5,2,2,0,176,20,196
2010,307  Streetcar accidents,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,307  Streetcar accidents,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,307  Streetcar accidents,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,308  Other and unspecified land transport accidents,M,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,1,5
2010,308  Other and unspecified land transport accidents,F,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2010,308  Other and unspecified land transport accidents,T,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6,1,7
2010,309  Water transport accidents,M,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,0,6
2010,309  Water transport accidents,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2010,309  Water transport accidents,T,0,0,0,0,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,7,0,7
2010,310  Air and space transport accidents,M,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,5
2010,310  Air and space transport accidents,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,310  Air and space transport accidents,T,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,5
2010,311  Other and unspecified transport accidents and their sequelae,M,0,0,0,0,0,1,0,1,0,1,1,0,2,2,0,0,0,0,0,0,8,0,8
2010,311  Other and unspecified transport accidents and their sequelae,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,3
2010,311  Other and unspecified transport accidents and their sequelae,T,0,0,0,0,0,1,0,1,0,1,1,1,2,2,0,0,1,0,1,0,11,0,11
2010,312  Fall on same level,M,0,0,0,0,0,0,0,1,3,0,1,3,1,2,1,6,8,8,5,0,39,3,42
2010,312  Fall on same level,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,9,0,32,0,32
2010,312  Fall on same level,T,0,0,0,0,0,0,0,1,3,0,1,3,1,2,6,13,13,14,14,0,71,3,74
2010,313  Fall from one level to another,M,0,1,0,0,1,1,0,2,0,2,2,2,6,0,4,3,1,6,1,0,32,3,35
2010,313  Fall from one level to another,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,2,7
2010,313  Fall from one level to another,T,0,1,0,0,1,1,0,2,0,2,2,2,6,1,5,4,2,7,1,0,37,5,42
2010,314  Unspecified fall,M,1,0,0,0,0,1,0,0,0,1,4,0,2,3,6,7,7,7,7,0,46,0,46
2010,314  Unspecified fall,F,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,4,4,5,16,0,35,1,36
2010,314  Unspecified fall,T,1,0,0,0,1,1,0,0,0,1,4,0,3,4,9,11,11,12,23,0,81,1,82
2010,315  Accidental discharge of firearms,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,315  Accidental discharge of firearms,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,315  Accidental discharge of firearms,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,316  Accidental explosion,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,316  Accidental explosion,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,316  Accidental explosion,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,317  Accidental drowning and submersion,M,1,1,0,0,2,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,13,0,13
2010,317  Accidental drowning and submersion,F,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5,0,5
2010,317  Accidental drowning and submersion,T,2,1,0,0,2,3,1,0,4,3,0,0,1,0,0,0,1,0,0,0,18,0,18
2010,318  Accidental inhalation and ingestion of food or other objects causing obstruction of respiratory tract,M,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,7,1,8,0,22,0,22
2010,318  Accidental inhalation and ingestion of food or other objects causing obstruction of respiratory tract,F,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,5,7,8,0,27,0,27
2010,318  Accidental inhalation and ingestion of food or other objects causing obstruction of respiratory tract,T,1,0,0,0,0,0,1,1,0,1,0,0,3,4,0,2,12,8,16,0,49,0,49
2010,319  Other accidental and unspecified threats to breathing,M,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2010,319  Other accidental and unspecified threats to breathing,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2010,319  Other accidental and unspecified threats to breathing,T,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,10
2010,320  Accidental exposure to electric current,M,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5
2010,320  Accidental exposure to electric current,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,320  Accidental exposure to electric current,T,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5
2010,321  Accidental exposure to radiation,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,321  Accidental exposure to radiation,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,321  Accidental exposure to radiation,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"322  Accidental exposure to smoke, fire and flames",M,0,0,1,0,1,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,9,0,9
2010,"322  Accidental exposure to smoke, fire and flames",F,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,6,0,6
2010,"322  Accidental exposure to smoke, fire and flames",T,0,0,1,0,1,0,0,1,0,3,1,2,0,2,0,1,3,0,0,0,15,0,15
2010,323  Accidental contact with heat and hot substances,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,323  Accidental contact with heat and hot substances,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
