X2020,X1.Accidental.discharge.of.firearms,M,X0,X0.1,X0.2,X0.3,X0.4,X1,X1.1,X0.5,X0.6,X0.7,X0.8,X0.9,X0.10,X0.11,X0.12,X0.13,X0.14,X0.15,X0.16,X0.17,X0.18,X2,X2.1
2020,101 Gastritis and duodenitis,M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2
2020,101 Gastritis and duodenitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,101 Gastritis and duodenitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,101 Gastritis and duodenitis,T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2
2020,102 Gastroenteritis and colitis of unspecified origin,M,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,5,0,10,0,10
2020,102 Gastroenteritis and colitis of unspecified origin,F,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,1,2,2,0,12,0,12
2020,102 Gastroenteritis and colitis of unspecified origin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,102 Gastroenteritis and colitis of unspecified origin,T,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,1,1,4,7,0,22,0,22
2020,103 Gastrojejunal ulcer,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,103 Gastrojejunal ulcer,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,103 Gastrojejunal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,103 Gastrojejunal ulcer,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,104 Hemolytic anemias,M,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
2020,104 Hemolytic anemias,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2
2020,104 Hemolytic anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,104 Hemolytic anemias,T,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,4
2020,105 Hernia,M,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,3,1,4,0,14,0,14
2020,105 Hernia,F,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,3,2,2,10,0,23,1,24
2020,105 Hernia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,105 Hernia,T,0,0,0,0,1,0,0,0,1,0,1,1,1,4,3,4,5,3,14,0,37,1,38
2020,106 Herpesviral (herpes simplex) infections,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,106 Herpesviral (herpes simplex) infections,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020,106 Herpesviral (herpes simplex) infections,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,106 Herpesviral (herpes simplex) infections,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020,107 Hodgkin's disease,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2020,107 Hodgkin's disease,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,7,0,7
2020,107 Hodgkin's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,107 Hodgkin's disease,T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,1,0,8,0,8
2020,108 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,M,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,4
2020,108 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,108 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,108 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,T,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,5,0,5
2020,109 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2020,109 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,109 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,109 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,T,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2
2020,110 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4
2020,110 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020,110 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,110 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,T,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,5,0,5
2020,111 Human metapneumovirus pneumonia,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,111 Human metapneumovirus pneumonia,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,111 Human metapneumovirus pneumonia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,111 Human metapneumovirus pneumonia,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,112 Hyperplasia of prostate,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,2,15
2020,112 Hyperplasia of prostate,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,112 Hyperplasia of prostate,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,112 Hyperplasia of prostate,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,2,15
2020,113 Hypertensive heart and renal disease,M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,5,7,6,0,23,0,23
2020,113 Hypertensive heart and renal disease,F,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,7,9,11,0,38,0,38
2020,113 Hypertensive heart and renal disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,113 Hypertensive heart and renal disease,T,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,12,16,17,0,61,0,61
2020,114 Hypertensive heart disease,M,0,0,0,0,0,0,1,0,2,0,2,10,8,5,10,12,9,10,23,0,92,0,92
2020,114 Hypertensive heart disease,F,0,0,0,0,0,0,0,0,0,0,2,1,7,6,11,7,15,25,71,0,142,3,145
2020,114 Hypertensive heart disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,114 Hypertensive heart disease,T,0,0,0,0,0,0,1,0,2,0,4,11,15,11,21,19,24,35,94,0,234,3,237
2020,115 Hypertensive renal disease,M,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,5,2,5,0,18,2,20
2020,115 Hypertensive renal disease,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,20,0,32,0,32
2020,115 Hypertensive renal disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,115 Hypertensive renal disease,T,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,9,6,25,0,50,2,52
2020,116 Idiopathic acute pancreatitis,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2020,116 Idiopathic acute pancreatitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,116 Idiopathic acute pancreatitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,116 Idiopathic acute pancreatitis,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2020,117 Immune reconstitution syndrome,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,117 Immune reconstitution syndrome,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,117 Immune reconstitution syndrome,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,117 Immune reconstitution syndrome,T,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,118 Infantile cerebral palsy,M,0,0,2,1,0,1,2,0,1,0,4,3,1,1,0,1,0,0,0,0,17,0,17
2020,118 Infantile cerebral palsy,F,0,0,1,1,1,0,3,0,0,0,1,1,2,0,1,1,0,0,0,0,12,0,12
2020,118 Infantile cerebral palsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,118 Infantile cerebral palsy,T,0,0,3,2,1,1,5,0,1,0,5,4,3,1,1,2,0,0,0,0,29,0,29
2020,119 Infections of skin and subcutaneous tissue,M,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,3,2,3,6,0,22,0,22
2020,119 Infections of skin and subcutaneous tissue,F,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,2,1,4,8,0,22,0,22
2020,119 Infections of skin and subcutaneous tissue,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,119 Infections of skin and subcutaneous tissue,T,0,0,0,0,0,0,1,0,1,0,1,3,1,4,4,5,3,7,14,0,44,0,44
2020,120 Infections specific to the perinatal period,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,120 Infections specific to the perinatal period,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2020,120 Infections specific to the perinatal period,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,120 Infections specific to the perinatal period,T,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2020,121 Inflammatory diseases of female pelvic organs,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,121 Inflammatory diseases of female pelvic organs,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
2020,121 Inflammatory diseases of female pelvic organs,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,121 Inflammatory diseases of female pelvic organs,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
2020,122 Influenza,M,0,0,1,0,0,0,1,0,2,1,0,1,1,3,4,5,6,5,4,0,34,0,34
2020,122 Influenza,F,0,0,0,0,0,1,0,0,1,0,0,0,2,1,4,0,5,7,8,0,29,0,29
2020,122 Influenza,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,122 Influenza,T,0,0,1,0,0,1,1,0,3,1,0,1,3,4,8,5,11,12,12,0,63,0,63
2020,123 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,M,0,0,0,1,3,0,2,1,1,3,2,4,3,2,1,0,0,1,1,0,23,2,25
2020,123 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,F,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2
2020,123 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,123 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,T,0,0,0,1,3,0,2,1,1,4,2,4,4,2,1,0,0,1,1,0,25,2,27
2020,124 Intentional self-harm (suicide) by discharge of firearms,M,0,0,3,3,4,5,9,9,6,9,4,16,10,4,3,7,1,1,2,0,95,1,96
2020,124 Intentional self-harm (suicide) by discharge of firearms,F,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2020,124 Intentional self-harm (suicide) by discharge of firearms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,124 Intentional self-harm (suicide) by discharge of firearms,T,0,0,3,3,4,5,10,10,7,9,4,16,10,4,3,7,1,1,2,0,98,1,99
2020,"125 Intentional self-harm (suicide) by hanging, strangulation and suffocation",M,0,0,5,10,22,31,26,33,27,22,15,18,21,10,2,3,5,1,0,0,243,8,251
2020,"125 Intentional self-harm (suicide) by hanging, strangulation and suffocation",F,0,0,3,10,9,8,11,10,9,3,5,4,2,0,2,0,0,0,0,0,75,1,76
2020,"125 Intentional self-harm (suicide) by hanging, strangulation and suffocation",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"125 Intentional self-harm (suicide) by hanging, strangulation and suffocation",T,0,0,8,20,31,39,37,43,36,25,20,22,23,10,4,3,5,1,0,0,318,9,327
2020,126 Intentional self-harm (suicide) by jumping from a high place,M,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0,8,0,8
2020,126 Intentional self-harm (suicide) by jumping from a high place,F,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,4
2020,126 Intentional self-harm (suicide) by jumping from a high place,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,126 Intentional self-harm (suicide) by jumping from a high place,T,0,0,0,1,1,1,1,2,1,0,0,0,0,1,0,0,1,1,2,0,11,1,12
2020,127 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,M,0,0,0,1,0,3,4,1,1,3,5,1,2,0,0,0,0,2,0,0,23,0,23
2020,127 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,F,0,0,0,2,3,2,0,2,2,3,5,3,7,1,1,0,2,1,0,0,33,1,34
2020,127 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,127 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,T,0,0,0,3,3,5,4,3,3,6,10,4,9,1,1,0,2,3,0,0,56,1,57
2020,128 Intentional self-poisoning (suicide) by and exposure to other and unspecified solid or liquid substances and their vapors,M,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,5
2020,128 Intentional self-poisoning (suicide) by and exposure to other and unspecified solid or liquid substances and their vapors,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,128 Intentional self-poisoning (suicide) by and exposure to other and unspecified solid or liquid substances and their vapors,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,128 Intentional self-poisoning (suicide) by and exposure to other and unspecified solid or liquid substances and their vapors,T,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,6
2020,129 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,M,0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,1,0,0,0,0,8,0,8
2020,129 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,129 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,129 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,T,0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,1,0,0,0,0,8,0,8
2020,130 Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels,M,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,130 Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,130 Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,130 Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels,T,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,131 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,M,0,0,0,0,0,1,0,1,1,1,0,3,1,1,0,0,1,0,0,0,10,0,10
2020,131 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,F,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,1,4
2020,131 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,131 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,T,0,0,0,0,0,1,0,2,1,1,1,4,1,2,0,0,1,0,0,0,13,1,14
2020,132 Intentional self-poisoning by and exposure to other specified gases and vapours,M,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4,1,5
2020,132 Intentional self-poisoning by and exposure to other specified gases and vapours,F,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2
2020,132 Intentional self-poisoning by and exposure to other specified gases and vapours,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,132 Intentional self-poisoning by and exposure to other specified gases and vapours,T,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,6,1,7
2020,133 Intentional self-poisoning by and exposure to unspecified gases and vapours,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,133 Intentional self-poisoning by and exposure to unspecified gases and vapours,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,133 Intentional self-poisoning by and exposure to unspecified gases and vapours,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,133 Intentional self-poisoning by and exposure to unspecified gases and vapours,T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,134 Intestinal infections due to other specified organisms,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,9,0,16,2,18
2020,134 Intestinal infections due to other specified organisms,F,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,6,3,6,0,20,0,20
2020,134 Intestinal infections due to other specified organisms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,134 Intestinal infections due to other specified organisms,T,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,3,7,5,15,0,36,2,38
2020,135 Intracerebral and other intracranial hemorrhage,M,1,0,0,0,0,0,1,1,2,3,6,5,8,15,16,16,19,12,13,0,113,5,118
2020,135 Intracerebral and other intracranial hemorrhage,F,0,0,0,0,0,1,0,1,2,0,0,4,6,14,13,17,27,26,17,0,127,1,128
2020,135 Intracerebral and other intracranial hemorrhage,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,135 Intracerebral and other intracranial hemorrhage,T,1,0,0,0,0,1,1,2,4,3,6,9,14,29,29,33,46,38,30,0,240,6,246
2020,136 Intrauterine hypoxia and birth asphyxia,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2020,136 Intrauterine hypoxia and birth asphyxia,F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
2020,136 Intrauterine hypoxia and birth asphyxia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,136 Intrauterine hypoxia and birth asphyxia,T,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
2020,137 Kaposi's sarcoma,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2
2020,137 Kaposi's sarcoma,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,137 Kaposi's sarcoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,137 Kaposi's sarcoma,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2
2020,138 Lymphoid leukemia,M,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,6,6,10,6,0,36,0,36
2020,138 Lymphoid leukemia,F,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,3,2,2,5,0,19,0,19
2020,138 Lymphoid leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,138 Lymphoid leukemia,T,0,0,1,0,1,0,0,0,2,1,1,1,2,2,4,9,8,12,11,0,55,0,55
2020,139 Malignant immunoproliferative diseases,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,3
2020,139 Malignant immunoproliferative diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,139 Malignant immunoproliferative diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,139 Malignant immunoproliferative diseases,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,3
2020,140 Malignant melanoma of skin,M,0,0,0,1,0,0,1,1,4,1,2,4,7,8,6,8,4,8,3,0,58,0,58
2020,140 Malignant melanoma of skin,F,0,0,0,0,0,0,0,0,0,3,2,5,4,4,8,2,4,3,4,0,39,0,39
2020,140 Malignant melanoma of skin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,140 Malignant melanoma of skin,T,0,0,0,1,0,0,1,1,4,4,4,9,11,12,14,10,8,11,7,0,97,0,97
2020,141 Malignant neoplasm of breast,M,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,0,0,0,7,0,7
2020,141 Malignant neoplasm of breast,F,0,0,0,0,0,1,2,13,18,21,33,45,67,52,44,57,51,38,44,0,478,8,486
2020,141 Malignant neoplasm of breast,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,141 Malignant neoplasm of breast,T,0,0,0,0,0,1,2,14,18,21,33,45,67,54,45,58,53,38,44,0,485,8,493
2020,142 Malignant neoplasm of eye and adnexa,M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
2020,142 Malignant neoplasm of eye and adnexa,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,3
2020,142 Malignant neoplasm of eye and adnexa,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,142 Malignant neoplasm of eye and adnexa,T,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5,0,5
2020,"143 Malignant neoplasm, primary site unknown, so stated",M,0,0,0,0,0,0,0,0,0,1,1,4,7,6,8,9,8,10,6,0,59,1,60
2020,"143 Malignant neoplasm, primary site unknown, so stated",F,0,0,0,0,0,0,0,0,0,1,2,2,5,4,6,9,9,7,19,0,63,1,64
2020,"143 Malignant neoplasm, primary site unknown, so stated",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"143 Malignant neoplasm, primary site unknown, so stated",T,0,0,0,0,0,0,0,0,0,2,3,6,12,10,14,18,17,17,25,0,122,2,124
2020,"144 Malignant neoplasm, primary site unspecified",M,0,0,0,0,0,0,0,0,0,2,2,9,19,18,16,17,15,12,9,0,117,2,119
2020,"144 Malignant neoplasm, primary site unspecified",F,0,0,0,0,0,0,0,1,1,2,6,6,14,14,11,12,12,9,14,0,102,0,102
2020,"144 Malignant neoplasm, primary site unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"144 Malignant neoplasm, primary site unspecified",T,0,0,0,0,0,0,0,1,1,4,8,15,33,32,27,29,27,21,23,0,219,2,221
2020,145 Malignant neoplasms of  ovary,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,145 Malignant neoplasms of  ovary,F,0,0,0,0,0,0,0,1,5,7,9,16,26,27,23,26,17,12,13,0,181,1,182
2020,145 Malignant neoplasms of  ovary,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,145 Malignant neoplasms of  ovary,T,0,0,0,0,0,0,0,1,5,7,9,16,26,27,23,26,17,12,13,0,181,1,182
2020,146 Malignant neoplasms of  pancreas,M,0,0,0,0,0,0,0,2,2,9,8,19,39,44,39,42,23,22,13,0,259,3,262
2020,146 Malignant neoplasms of  pancreas,F,0,0,0,0,0,0,0,2,0,4,4,14,29,34,33,24,22,21,17,0,201,3,204
2020,146 Malignant neoplasms of  pancreas,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,146 Malignant neoplasms of  pancreas,T,0,0,0,0,0,0,0,4,2,13,12,33,68,78,72,66,45,43,30,0,460,6,466
2020,"147 Malignant neoplasms of  thymus, heart, mediastinum and pleura",M,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,5
2020,"147 Malignant neoplasms of  thymus, heart, mediastinum and pleura",F,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,4
2020,"147 Malignant neoplasms of  thymus, heart, mediastinum and pleura",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"147 Malignant neoplasms of  thymus, heart, mediastinum and pleura",T,0,0,0,0,0,2,1,0,0,0,0,1,1,1,2,1,0,0,0,0,9,0,9
2020,148 Malignant neoplasms of anus and anal canal,M,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,1,0,0,7,0,7
2020,148 Malignant neoplasms of anus and anal canal,F,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,1,1,0,10,0,10
2020,148 Malignant neoplasms of anus and anal canal,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,148 Malignant neoplasms of anus and anal canal,T,0,0,0,0,0,0,0,0,2,1,0,2,1,2,1,2,3,2,1,0,17,0,17
