X2021,X1.Accidental.drowning.and.submersion,M,X0,X1,X0.1,X1.1,X0.2,X1.2,X3,X1.3,X0.3,X1.4,X0.4,X1.5,X0.5,X0.6,X0.7,X0.8,X0.9,X0.10,X1.6,X0.11,X9,X1.7,X10
2021,101 Herpesviral (herpes simplex) infections,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,101 Herpesviral (herpes simplex) infections,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,101 Herpesviral (herpes simplex) infections,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,101 Herpesviral (herpes simplex) infections,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,102 Hodgkin's disease,M,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,2,2,0,0,10,0,10
2021,102 Hodgkin's disease,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,3
2021,102 Hodgkin's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,102 Hodgkin's disease,T,0,0,0,0,0,0,0,0,1,2,0,0,1,1,4,0,2,2,0,0,13,0,13
2021,103 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,M,0,0,0,0,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,7,1,8
2021,103 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,103 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,103 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,T,0,0,0,0,0,0,1,0,1,2,2,1,0,2,0,0,0,0,0,0,8,1,9
2021,104 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021,104 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,104 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,104 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021,105 Human immunodeficiency virus (HIV) disease resulting in other conditions,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,105 Human immunodeficiency virus (HIV) disease resulting in other conditions,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,105 Human immunodeficiency virus (HIV) disease resulting in other conditions,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,105 Human immunodeficiency virus (HIV) disease resulting in other conditions,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,106 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,M,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,4
2021,106 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,106 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,106 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,T,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,4
2021,107 Hyperplasia of prostate,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,9,0,15,0,15
2021,107 Hyperplasia of prostate,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,107 Hyperplasia of prostate,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,107 Hyperplasia of prostate,T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,9,0,15,0,15
2021,108 Hypertensive heart and renal disease,M,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,4,4,6,0,21,0,21
2021,108 Hypertensive heart and renal disease,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,8,12,26,0,52,0,52
2021,108 Hypertensive heart and renal disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,108 Hypertensive heart and renal disease,T,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,3,12,16,32,0,73,0,73
2021,109 Hypertensive heart disease,M,0,0,0,0,0,0,1,0,0,2,2,7,14,11,15,10,20,17,15,0,113,1,114
2021,109 Hypertensive heart disease,F,0,0,0,0,0,0,0,0,0,1,0,1,2,5,9,11,8,17,85,0,139,0,139
2021,109 Hypertensive heart disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,109 Hypertensive heart disease,T,0,0,0,0,0,0,1,0,0,3,2,8,16,16,24,21,28,34,100,0,252,1,253
2021,110 Hypertensive renal disease,M,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,7,12,9,0,35,0,35
2021,110 Hypertensive renal disease,F,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,8,16,0,36,0,36
2021,110 Hypertensive renal disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,110 Hypertensive renal disease,T,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,7,11,20,25,0,71,0,71
2021,111 Idiopathic acute pancreatitis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,111 Idiopathic acute pancreatitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,111 Idiopathic acute pancreatitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,111 Idiopathic acute pancreatitis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,112 Indirect obstetric deaths,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,112 Indirect obstetric deaths,F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2021,112 Indirect obstetric deaths,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,112 Indirect obstetric deaths,T,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2021,113 Infantile cerebral palsy,M,0,0,0,0,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,8,0,8
2021,113 Infantile cerebral palsy,F,0,1,0,0,0,1,0,0,1,1,0,2,2,2,1,0,0,1,0,0,12,0,12
2021,113 Infantile cerebral palsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,113 Infantile cerebral palsy,T,0,1,0,0,1,1,0,0,1,2,1,3,2,5,2,0,0,1,0,0,20,0,20
2021,114 Infections of skin and subcutaneous tissue,M,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,4,3,0,13,0,13
2021,114 Infections of skin and subcutaneous tissue,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,11,0,19,0,19
2021,114 Infections of skin and subcutaneous tissue,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,114 Infections of skin and subcutaneous tissue,T,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,3,7,14,0,32,0,32
2021,115 Infections specific to the perinatal period,M,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2021,115 Infections specific to the perinatal period,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3
2021,115 Infections specific to the perinatal period,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,115 Infections specific to the perinatal period,T,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,7
2021,116 Inflammatory diseases of female pelvic organs,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,116 Inflammatory diseases of female pelvic organs,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3
2021,116 Inflammatory diseases of female pelvic organs,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,116 Inflammatory diseases of female pelvic organs,T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3
2021,117 Insufficient intake of food and water,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,117 Insufficient intake of food and water,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,117 Insufficient intake of food and water,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,117 Insufficient intake of food and water,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,118 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,M,0,0,1,1,1,0,1,2,1,2,1,1,1,1,0,1,0,0,0,0,14,0,14
2021,118 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,F,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1,0,0,0,0,0,8,0,8
2021,118 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,118 Intentional self-harm (suicide) by all other and unspecified means and their sequelae,T,0,0,1,2,1,0,2,2,1,2,2,1,4,2,1,1,0,0,0,0,22,0,22
2021,119 Intentional self-harm (suicide) by discharge of firearms,M,0,0,0,5,7,5,2,13,5,3,3,5,9,9,4,2,1,0,0,0,71,2,73
2021,119 Intentional self-harm (suicide) by discharge of firearms,F,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,4
2021,119 Intentional self-harm (suicide) by discharge of firearms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,119 Intentional self-harm (suicide) by discharge of firearms,T,0,0,0,6,7,5,2,13,5,4,3,6,10,9,4,2,1,0,0,0,75,2,77
2021,"120 Intentional self-harm (suicide) by hanging, strangulation and suffocation",M,0,0,1,17,15,17,29,17,21,18,10,10,11,6,4,1,1,1,1,0,174,6,180
2021,"120 Intentional self-harm (suicide) by hanging, strangulation and suffocation",F,0,0,3,3,8,5,12,5,7,5,4,4,5,0,1,0,0,0,0,0,61,1,62
2021,"120 Intentional self-harm (suicide) by hanging, strangulation and suffocation",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"120 Intentional self-harm (suicide) by hanging, strangulation and suffocation",T,0,0,4,20,23,22,41,22,28,23,14,14,16,6,5,1,1,1,1,0,235,7,242
2021,121 Intentional self-harm (suicide) by jumping from a high place,M,0,0,0,0,1,1,3,2,0,2,0,1,1,1,0,0,0,0,0,0,12,0,12
2021,121 Intentional self-harm (suicide) by jumping from a high place,F,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3
2021,121 Intentional self-harm (suicide) by jumping from a high place,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,121 Intentional self-harm (suicide) by jumping from a high place,T,0,0,0,0,1,1,4,2,0,3,0,2,1,1,0,0,0,0,0,0,15,0,15
2021,122 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,M,0,0,0,0,0,0,1,0,4,2,2,2,0,1,0,1,0,0,0,0,13,0,13
2021,122 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,F,0,0,0,0,2,0,2,1,3,3,2,2,1,2,0,2,0,0,0,0,18,2,20
2021,122 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,122 Intentional self-poisoning (suicide) by and exposure to drugs and other biological substances,T,0,0,0,0,2,0,3,1,7,5,4,4,1,3,0,3,0,0,0,0,31,2,33
2021,123 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,M,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3
2021,123 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,123 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,123 Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,T,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3
2021,124 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,M,0,0,0,0,0,1,1,1,0,1,1,3,0,0,2,0,0,1,0,0,10,1,11
2021,124 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,124 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,124 Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,T,0,0,0,0,0,1,1,1,0,1,1,3,0,0,2,0,0,1,0,0,10,1,11
2021,125 Intentional self-poisoning by and exposure to other specified gases and vapours,M,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2
2021,125 Intentional self-poisoning by and exposure to other specified gases and vapours,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,125 Intentional self-poisoning by and exposure to other specified gases and vapours,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,125 Intentional self-poisoning by and exposure to other specified gases and vapours,T,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2
2021,126 Intestinal infections due to other specified organisms,M,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,3,0,5,3,0,19,0,19
2021,126 Intestinal infections due to other specified organisms,F,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,3,9,0,0,16,1,17
2021,126 Intestinal infections due to other specified organisms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,126 Intestinal infections due to other specified organisms,T,0,0,0,0,0,1,0,1,0,0,0,0,4,1,6,3,3,14,3,0,35,1,36
2021,127 Intracerebral and other intracranial hemorrhage,M,0,0,0,0,0,0,0,1,1,0,13,7,6,10,17,14,24,13,12,0,116,2,118
2021,127 Intracerebral and other intracranial hemorrhage,F,0,0,0,0,0,0,0,0,0,2,4,6,7,12,14,11,15,25,18,0,111,3,114
2021,127 Intracerebral and other intracranial hemorrhage,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,127 Intracerebral and other intracranial hemorrhage,T,0,0,0,0,0,0,0,1,1,2,17,13,13,22,31,25,39,38,30,0,227,5,232
2021,128 Intrauterine hypoxia and birth asphyxia,M,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
2021,128 Intrauterine hypoxia and birth asphyxia,F,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
2021,128 Intrauterine hypoxia and birth asphyxia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,128 Intrauterine hypoxia and birth asphyxia,T,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
2021,129 Lymphoid leukemia,M,0,0,0,0,0,0,0,1,2,0,1,1,3,2,1,5,4,2,4,0,26,0,26
2021,129 Lymphoid leukemia,F,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,3,1,7,0,20,0,20
2021,129 Lymphoid leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,129 Lymphoid leukemia,T,1,0,0,0,0,0,0,1,2,0,1,2,4,4,1,9,7,3,11,0,46,0,46
2021,130 Malignant immunoproliferative diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
2021,130 Malignant immunoproliferative diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,130 Malignant immunoproliferative diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,130 Malignant immunoproliferative diseases,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
2021,131 Malignant melanoma of skin,M,0,0,0,0,0,0,1,3,0,1,3,7,8,6,9,14,4,7,8,0,68,3,71
2021,131 Malignant melanoma of skin,F,0,0,0,0,0,0,0,2,0,0,1,2,5,8,4,2,2,2,2,0,30,0,30
2021,131 Malignant melanoma of skin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,131 Malignant melanoma of skin,T,0,0,0,0,0,0,1,5,0,1,4,9,13,14,13,16,6,9,10,0,98,3,101
2021,132 Malignant neoplasm of breast,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,0,8,0,8
2021,132 Malignant neoplasm of breast,F,0,0,0,0,0,3,4,7,20,29,26,57,54,51,72,49,46,41,59,0,514,4,518
2021,132 Malignant neoplasm of breast,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,132 Malignant neoplasm of breast,T,0,0,0,0,0,3,4,7,20,29,26,57,54,52,73,51,46,44,60,0,522,4,526
2021,133 Malignant neoplasm of eye and adnexa,M,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2
2021,133 Malignant neoplasm of eye and adnexa,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0,4
2021,133 Malignant neoplasm of eye and adnexa,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,133 Malignant neoplasm of eye and adnexa,T,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,6,0,6
2021,"134 Malignant neoplasm, primary site unknown, so stated",M,0,0,0,0,0,0,0,0,0,0,2,1,6,9,5,9,12,7,10,0,60,1,61
2021,"134 Malignant neoplasm, primary site unknown, so stated",F,0,0,0,0,0,0,0,1,1,1,1,2,6,10,8,6,6,10,17,0,68,1,69
2021,"134 Malignant neoplasm, primary site unknown, so stated",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"134 Malignant neoplasm, primary site unknown, so stated",T,0,0,0,0,0,0,0,1,1,1,3,3,12,19,13,15,18,17,27,0,128,2,130
2021,"135 Malignant neoplasm, primary site unspecified",M,0,0,0,0,0,0,2,1,1,2,1,5,14,17,15,16,22,15,5,0,114,2,116
2021,"135 Malignant neoplasm, primary site unspecified",F,0,0,0,0,0,0,0,0,3,0,3,4,13,13,11,19,19,10,13,0,108,0,108
2021,"135 Malignant neoplasm, primary site unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"135 Malignant neoplasm, primary site unspecified",T,0,0,0,0,0,0,2,1,4,2,4,9,27,30,26,35,41,25,18,0,222,2,224
2021,136 Malignant neoplasms of  ovary,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,136 Malignant neoplasms of  ovary,F,0,0,0,0,1,2,0,2,3,5,10,18,14,27,13,27,11,9,6,0,148,0,148
2021,136 Malignant neoplasms of  ovary,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,136 Malignant neoplasms of  ovary,T,0,0,0,0,1,2,0,2,3,5,10,18,14,27,13,27,11,9,6,0,148,0,148
2021,137 Malignant neoplasms of  pancreas,M,0,0,0,0,0,0,0,2,3,9,7,24,28,47,34,46,26,14,16,0,255,1,256
2021,137 Malignant neoplasms of  pancreas,F,0,0,0,0,0,0,0,0,2,3,3,14,27,39,41,35,27,30,16,0,234,3,237
2021,137 Malignant neoplasms of  pancreas,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,137 Malignant neoplasms of  pancreas,T,0,0,0,0,0,0,0,2,5,12,10,38,55,86,75,81,53,44,32,0,489,4,493
2021,"138 Malignant neoplasms of  thymus, heart, mediastinum and pleura",M,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
2021,"138 Malignant neoplasms of  thymus, heart, mediastinum and pleura",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,3
2021,"138 Malignant neoplasms of  thymus, heart, mediastinum and pleura",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"138 Malignant neoplasms of  thymus, heart, mediastinum and pleura",T,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,5,0,5
2021,139 Malignant neoplasms of anus and anal canal,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3
2021,139 Malignant neoplasms of anus and anal canal,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,8,0,8
2021,139 Malignant neoplasms of anus and anal canal,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,139 Malignant neoplasms of anus and anal canal,T,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,1,3,0,11,0,11
2021,140 Malignant neoplasms of bladder,M,0,0,0,0,0,0,0,0,0,1,0,5,14,12,12,13,25,12,23,0,116,1,117
2021,140 Malignant neoplasms of bladder,F,0,0,0,0,0,0,0,0,2,1,0,1,2,5,4,3,10,3,9,0,40,0,40
2021,140 Malignant neoplasms of bladder,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,140 Malignant neoplasms of bladder,T,0,0,0,0,0,0,0,0,2,2,0,6,16,17,16,16,35,15,32,0,156,1,157
2021,141 Malignant neoplasms of bone and articular cartilage,M,0,0,0,2,0,1,0,0,0,0,1,0,1,1,4,2,1,1,0,0,13,1,14
2021,141 Malignant neoplasms of bone and articular cartilage,F,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,2,0,11,0,11
2021,141 Malignant neoplasms of bone and articular cartilage,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,141 Malignant neoplasms of bone and articular cartilage,T,0,1,1,2,0,1,0,0,0,2,1,1,1,1,6,2,3,1,2,0,24,1,25
2021,142 Malignant neoplasms of brain,M,0,2,1,1,2,2,3,3,4,5,7,15,16,15,17,12,7,2,1,0,115,0,115
2021,142 Malignant neoplasms of brain,F,2,2,0,1,0,1,1,3,4,4,5,7,11,17,11,10,6,8,2,0,94,1,95
2021,142 Malignant neoplasms of brain,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,142 Malignant neoplasms of brain,T,2,4,1,2,2,3,4,6,8,9,12,22,27,32,28,22,13,10,3,0,209,1,210
2021,143 Malignant neoplasms of cervix uteri,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,143 Malignant neoplasms of cervix uteri,F,0,0,0,0,0,2,3,2,4,2,2,3,5,4,1,3,1,1,0,0,33,0,33
2021,143 Malignant neoplasms of cervix uteri,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,143 Malignant neoplasms of cervix uteri,T,0,0,0,0,0,2,3,2,4,2,2,3,5,4,1,3,1,1,0,0,33,0,33
2021,144 Malignant neoplasms of colon,M,0,0,0,0,0,0,1,2,4,8,9,17,26,41,28,27,45,41,26,0,275,0,275
2021,144 Malignant neoplasms of colon,F,0,0,0,0,0,1,1,0,3,7,10,8,23,23,35,35,33,26,33,0,238,0,238
2021,144 Malignant neoplasms of colon,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,144 Malignant neoplasms of colon,T,0,0,0,0,0,1,2,2,7,15,19,25,49,64,63,62,78,67,59,0,513,0,513
2021,"145 Malignant neoplasms of corpus uteri and uterus, part unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"145 Malignant neoplasms of corpus uteri and uterus, part unspecified",F,0,0,0,0,0,0,0,2,0,2,8,5,16,24,19,16,14,6,7,0,118,1,119
2021,"145 Malignant neoplasms of corpus uteri and uterus, part unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"145 Malignant neoplasms of corpus uteri and uterus, part unspecified",T,0,0,0,0,0,0,0,2,0,2,8,5,16,24,19,16,14,6,7,0,118,1,119
2021,146 Malignant neoplasms of esophagus,M,0,0,0,0,0,0,1,0,1,5,4,18,19,38,42,26,15,14,6,0,188,1,189
2021,146 Malignant neoplasms of esophagus,F,0,0,0,0,0,0,0,0,0,1,1,6,5,5,5,3,2,2,4,0,34,0,34
2021,146 Malignant neoplasms of esophagus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,146 Malignant neoplasms of esophagus,T,0,0,0,0,0,0,1,0,1,6,5,24,24,43,47,29,17,16,10,0,222,1,223
2021,147 Malignant neoplasms of gallbladder and extrahepatic bile ducts,M,0,0,0,0,0,0,0,0,0,0,2,0,6,6,2,4,1,3,5,0,29,0,29
2021,147 Malignant neoplasms of gallbladder and extrahepatic bile ducts,F,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,3,1,5,4,0,26,0,26
2021,147 Malignant neoplasms of gallbladder and extrahepatic bile ducts,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,147 Malignant neoplasms of gallbladder and extrahepatic bile ducts,T,0,0,0,0,0,0,0,0,0,0,3,2,7,8,9,7,2,8,9,0,55,0,55
2021,148 Malignant neoplasms of intrahepatic bile duct carcinoma,M,0,0,0,0,0,1,0,0,0,1,5,4,9,7,12,8,5,5,7,0,63,1,64
2021,148 Malignant neoplasms of intrahepatic bile duct carcinoma,F,0,0,0,0,0,0,0,0,1,2,3,4,10,7,12,6,7,5,7,0,64,0,64
2021,148 Malignant neoplasms of intrahepatic bile duct carcinoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
